"Date","Price","Open","High","Low","Change %"
"Jan 24, 2019","1.5092","1.5180","1.5211","1.5075","-0.60%"
"Jan 23, 2019","1.5183","1.5170","1.5230","1.5109","0.09%"
"Jan 22, 2019","1.5169","1.5107","1.5187","1.5103","0.40%"
"Jan 21, 2019","1.5109","1.5063","1.5133","1.5056","0.29%"
"Jan 18, 2019","1.5066","1.5129","1.5147","1.5039","-0.42%"
"Jan 17, 2019","1.5129","1.5104","1.5188","1.5087","0.13%"
"Jan 16, 2019","1.5110","1.5144","1.5152","1.5083","-0.20%"
"Jan 15, 2019","1.5140","1.5241","1.5254","1.5104","-0.71%"
"Jan 14, 2019","1.5248","1.5213","1.5257","1.5168","0.22%"
"Jan 11, 2019","1.5215","1.5220","1.5270","1.5180","-0.04%"
"Jan 10, 2019","1.5221","1.5248","1.5310","1.5201","-0.16%"
"Jan 09, 2019","1.5245","1.5188","1.5272","1.5143","0.38%"
"Jan 08, 2019","1.5188","1.5261","1.5270","1.5177","-0.47%"
"Jan 07, 2019","1.5260","1.5241","1.5325","1.5229","0.16%"
"Jan 04, 2019","1.5236","1.5368","1.5397","1.5236","-0.87%"
"Jan 03, 2019","1.5369","1.5402","1.5517","1.5344","-0.21%"
"Jan 02, 2019","1.5401","1.5635","1.5639","1.5377","-1.50%"
"Jan 01, 2019","1.5636","1.5638","1.5753","1.5520","-0.04%"
"Dec 31, 2018","1.5643","1.5597","1.5648","1.5548","0.24%"
"Dec 28, 2018","1.5606","1.5566","1.5649","1.5552","0.25%"
"Dec 27, 2018","1.5567","1.5408","1.5639","1.5403","1.03%"
"Dec 26, 2018","1.5408","1.5446","1.5544","1.5398","-0.21%"
"Dec 25, 2018","1.5441","1.5511","1.5561","1.5420","-0.44%"
"Dec 24, 2018","1.5510","1.5465","1.5553","1.5434","0.28%"
"Dec 21, 2018","1.5467","1.5463","1.5495","1.5389","0.03%"
"Dec 20, 2018","1.5462","1.5342","1.5536","1.5331","0.78%"
"Dec 19, 2018","1.5342","1.5298","1.5383","1.5295","0.29%"
"Dec 18, 2018","1.5298","1.5210","1.5337","1.5186","0.57%"
"Dec 17, 2018","1.5212","1.5132","1.5232","1.5122","0.50%"
"Dec 14, 2018","1.5137","1.5173","1.5207","1.5080","-0.23%"
"Dec 13, 2018","1.5172","1.5182","1.5228","1.5145","-0.04%"
"Dec 12, 2018","1.5178","1.5150","1.5205","1.5130","0.16%"
"Dec 11, 2018","1.5153","1.5212","1.5276","1.5147","-0.39%"
"Dec 10, 2018","1.5212","1.5159","1.5265","1.5159","0.36%"
"Dec 07, 2018","1.5157","1.5222","1.5259","1.5096","-0.41%"
"Dec 06, 2018","1.5220","1.5151","1.5312","1.5145","0.46%"
"Dec 05, 2018","1.5151","1.5044","1.5200","1.5027","0.68%"
"Dec 04, 2018","1.5049","1.4984","1.5050","1.4964","0.43%"
"Dec 03, 2018","1.4984","1.5003","1.5081","1.4913","-0.42%"
"Nov 30, 2018","1.5047","1.5137","1.5155","1.5025","-0.57%"
"Nov 29, 2018","1.5133","1.5088","1.5143","1.5075","0.31%"
"Nov 28, 2018","1.5086","1.5008","1.5106","1.5002","0.52%"
"Nov 27, 2018","1.5008","1.5013","1.5041","1.4977","-0.03%"
"Nov 26, 2018","1.5012","1.5010","1.5034","1.4974","0.00%"
"Nov 23, 2018","1.5012","1.5050","1.5084","1.4948","-0.22%"
"Nov 22, 2018","1.5045","1.5066","1.5124","1.5028","-0.13%"
"Nov 21, 2018","1.5065","1.5130","1.5174","1.5056","-0.44%"
"Nov 20, 2018","1.5131","1.5085","1.5139","1.5039","0.31%"
"Nov 19, 2018","1.5084","1.5011","1.5117","1.4991","0.47%"
"Nov 16, 2018","1.5013","1.4931","1.5050","1.4903","0.57%"
"Nov 15, 2018","1.4928","1.4973","1.5012","1.4905","-0.30%"
"Nov 14, 2018","1.4973","1.4949","1.5022","1.4904","0.19%"
"Nov 13, 2018","1.4945","1.4862","1.4953","1.4850","0.57%"
"Nov 12, 2018","1.4860","1.4955","1.4967","1.4843","-0.77%"
"Nov 09, 2018","1.4976","1.4948","1.4999","1.4931","0.18%"
"Nov 08, 2018","1.4949","1.4978","1.5007","1.4910","-0.22%"
"Nov 07, 2018","1.4982","1.4998","1.5054","1.4975","-0.10%"
"Nov 06, 2018","1.4997","1.4956","1.5017","1.4940","0.29%"
"Nov 05, 2018","1.4954","1.4931","1.4977","1.4874","0.18%"
"Nov 02, 2018","1.4927","1.4926","1.4986","1.4904","-0.01%"
"Nov 01, 2018","1.4928","1.4880","1.4956","1.4873","0.32%"
"Oct 31, 2018","1.4880","1.4870","1.4916","1.4842","0.07%"
"Oct 30, 2018","1.4869","1.4937","1.4947","1.4867","-0.46%"
"Oct 29, 2018","1.4937","1.4951","1.4976","1.4885","-0.09%"
"Oct 26, 2018","1.4950","1.4869","1.4958","1.4856","0.54%"
"Oct 25, 2018","1.4869","1.4875","1.4947","1.4844","-0.01%"
"Oct 24, 2018","1.4871","1.5010","1.5017","1.4770","-0.93%"
"Oct 23, 2018","1.5010","1.5021","1.5053","1.4990","-0.07%"
"Oct 22, 2018","1.5020","1.5070","1.5119","1.5008","-0.42%"
"Oct 19, 2018","1.5083","1.4986","1.5136","1.4926","0.64%"
"Oct 18, 2018","1.4987","1.4969","1.5027","1.4957","0.09%"
"Oct 17, 2018","1.4973","1.4971","1.5003","1.4945","0.02%"
"Oct 16, 2018","1.4970","1.5042","1.5062","1.4950","-0.49%"
"Oct 15, 2018","1.5044","1.5063","1.5127","1.5009","-0.09%"
"Oct 12, 2018","1.5058","1.5110","1.5133","1.5021","-0.32%"
"Oct 11, 2018","1.5106","1.5052","1.5138","1.5028","0.35%"
"Oct 10, 2018","1.5053","1.4875","1.5058","1.4862","1.18%"
"Oct 09, 2018","1.4877","1.4898","1.4905","1.4852","-0.15%"
"Oct 08, 2018","1.4900","1.4912","1.4950","1.4871","-0.06%"
"Oct 05, 2018","1.4909","1.4880","1.4927","1.4847","0.19%"
"Oct 04, 2018","1.4881","1.4768","1.4894","1.4757","0.74%"
"Oct 03, 2018","1.4771","1.4808","1.4865","1.4759","-0.25%"
"Oct 02, 2018","1.4808","1.4840","1.4843","1.4767","-0.20%"
"Oct 01, 2018","1.4837","1.4978","1.4983","1.4791","-0.97%"
"Sep 28, 2018","1.4983","1.5180","1.5192","1.4971","-1.32%"
"Sep 27, 2018","1.5183","1.5283","1.5327","1.5175","-0.67%"
"Sep 26, 2018","1.5285","1.5249","1.5312","1.5192","0.24%"
"Sep 25, 2018","1.5249","1.5219","1.5286","1.5201","0.19%"
"Sep 24, 2018","1.5220","1.5175","1.5267","1.5163","0.30%"
"Sep 21, 2018","1.5175","1.5195","1.5229","1.5147","-0.13%"
"Sep 20, 2018","1.5195","1.5072","1.5215","1.5071","0.80%"
"Sep 19, 2018","1.5075","1.5134","1.5174","1.5056","-0.40%"
"Sep 18, 2018","1.5136","1.5241","1.5266","1.5131","-0.68%"
"Sep 17, 2018","1.5240","1.5158","1.5242","1.5145","0.54%"
"Sep 14, 2018","1.5158","1.5196","1.5231","1.5141","-0.24%"
"Sep 13, 2018","1.5195","1.5109","1.5225","1.5092","0.56%"
"Sep 12, 2018","1.5110","1.5163","1.5172","1.5087","-0.38%"
"Sep 11, 2018","1.5167","1.5262","1.5297","1.5129","-0.62%"
"Sep 10, 2018","1.5262","1.5226","1.5297","1.5202","0.41%"
"Sep 07, 2018","1.5199","1.5273","1.5309","1.5199","-0.48%"
"Sep 06, 2018","1.5272","1.5322","1.5373","1.5259","-0.35%"
"Sep 05, 2018","1.5326","1.5273","1.5349","1.5237","0.34%"
"Sep 04, 2018","1.5274","1.5218","1.5280","1.5170","0.37%"
"Sep 03, 2018","1.5218","1.5119","1.5229","1.5114","0.59%"
"Aug 31, 2018","1.5128","1.5148","1.5218","1.5112","-0.13%"
"Aug 30, 2018","1.5148","1.5107","1.5169","1.5094","0.26%"
"Aug 29, 2018","1.5108","1.5123","1.5157","1.5075","-0.10%"
"Aug 28, 2018","1.5123","1.5143","1.5169","1.5103","-0.14%"
"Aug 27, 2018","1.5144","1.5146","1.5192","1.5103","0.03%"
"Aug 24, 2018","1.5140","1.5094","1.5172","1.5084","0.29%"
"Aug 23, 2018","1.5096","1.5070","1.5137","1.5052","0.16%"
"Aug 22, 2018","1.5072","1.5080","1.5148","1.5051","-0.08%"
"Aug 21, 2018","1.5084","1.4981","1.5111","1.4963","0.69%"
"Aug 20, 2018","1.4980","1.4940","1.4984","1.4895","0.29%"
"Aug 17, 2018","1.4936","1.4963","1.5002","1.4888","-0.19%"
"Aug 16, 2018","1.4964","1.4906","1.4994","1.4893","0.37%"
"Aug 15, 2018","1.4909","1.4810","1.4929","1.4792","0.66%"
"Aug 14, 2018","1.4811","1.4985","1.4990","1.4806","-1.15%"
"Aug 13, 2018","1.4984","1.4976","1.5018","1.4950","-0.09%"
"Aug 10, 2018","1.4998","1.5043","1.5053","1.4930","-0.30%"
"Aug 09, 2018","1.5043","1.5118","1.5126","1.5027","-0.52%"
"Aug 08, 2018","1.5121","1.5138","1.5192","1.5094","-0.13%"
"Aug 07, 2018","1.5140","1.5027","1.5160","1.5006","0.77%"
"Aug 06, 2018","1.5024","1.5038","1.5063","1.5006","-0.01%"
"Aug 03, 2018","1.5026","1.5084","1.5103","1.5013","-0.40%"
"Aug 02, 2018","1.5086","1.5163","1.5172","1.5077","-0.51%"
"Aug 01, 2018","1.5163","1.5207","1.5238","1.5142","-0.29%"
"Jul 31, 2018","1.5207","1.5259","1.5327","1.5189","-0.35%"
"Jul 30, 2018","1.5260","1.5222","1.5275","1.5213","0.28%"
"Jul 27, 2018","1.5217","1.5220","1.5242","1.5170","-0.03%"
"Jul 26, 2018","1.5221","1.5301","1.5314","1.5209","-0.52%"
"Jul 25, 2018","1.5301","1.5370","1.5387","1.5253","-0.46%"
"Jul 24, 2018","1.5372","1.5401","1.5419","1.5361","-0.19%"
"Jul 23, 2018","1.5402","1.5415","1.5435","1.5371","-0.06%"
"Jul 20, 2018","1.5412","1.5456","1.5474","1.5358","-0.25%"
"Jul 19, 2018","1.5450","1.5331","1.5456","1.5317","0.80%"
"Jul 18, 2018","1.5328","1.5381","1.5431","1.5320","-0.34%"
"Jul 17, 2018","1.5381","1.5382","1.5430","1.5363","0.00%"
"Jul 16, 2018","1.5381","1.5362","1.5417","1.5351","0.01%"
"Jul 13, 2018","1.5380","1.5352","1.5387","1.5316","0.17%"
"Jul 12, 2018","1.5354","1.5416","1.5438","1.5343","-0.41%"
"Jul 11, 2018","1.5417","1.5399","1.5446","1.5335","0.12%"
"Jul 10, 2018","1.5398","1.5404","1.5432","1.5360","-0.05%"
"Jul 09, 2018","1.5405","1.5382","1.5421","1.5365","0.25%"
"Jul 06, 2018","1.5367","1.5356","1.5447","1.5337","0.08%"
"Jul 05, 2018","1.5354","1.5317","1.5387","1.5309","0.22%"
"Jul 04, 2018","1.5321","1.5315","1.5353","1.5284","0.03%"
"Jul 03, 2018","1.5316","1.5350","1.5369","1.5295","-0.21%"
"Jul 02, 2018","1.5348","1.5309","1.5384","1.5289","0.02%"
"Jun 29, 2018","1.5345","1.5328","1.5462","1.5312","0.14%"
"Jun 28, 2018","1.5324","1.5415","1.5432","1.5321","-0.57%"
"Jun 27, 2018","1.5412","1.5500","1.5538","1.5356","-0.58%"
"Jun 26, 2018","1.5502","1.5559","1.5585","1.5483","-0.37%"
"Jun 25, 2018","1.5560","1.5472","1.5593","1.5458","0.58%"
"Jun 22, 2018","1.5471","1.5451","1.5588","1.5431","0.15%"
"Jun 21, 2018","1.5448","1.5405","1.5478","1.5333","0.28%"
"Jun 20, 2018","1.5405","1.5396","1.5435","1.5349","0.06%"
"Jun 19, 2018","1.5396","1.5344","1.5403","1.5264","0.35%"
"Jun 18, 2018","1.5342","1.5320","1.5366","1.5244","0.10%"
"Jun 15, 2018","1.5326","1.5159","1.5344","1.5149","1.10%"
"Jun 14, 2018","1.5159","1.5312","1.5362","1.5115","-1.00%"
"Jun 13, 2018","1.5312","1.5286","1.5335","1.5262","0.17%"
"Jun 12, 2018","1.5286","1.5293","1.5349","1.5257","-0.04%"
"Jun 11, 2018","1.5292","1.5263","1.5359","1.5258","0.53%"
"Jun 08, 2018","1.5211","1.5307","1.5343","1.5203","-0.62%"
"Jun 07, 2018","1.5306","1.5242","1.5367","1.5235","0.45%"
"Jun 06, 2018","1.5238","1.5196","1.5259","1.5126","0.26%"
"Jun 05, 2018","1.5199","1.5125","1.5242","1.5103","0.49%"
"Jun 04, 2018","1.5125","1.5095","1.5168","1.5091","0.18%"
"Jun 01, 2018","1.5098","1.5147","1.5186","1.5081","-0.35%"
"May 31, 2018","1.5151","1.5018","1.5171","1.4970","0.91%"
"May 30, 2018","1.5014","1.5022","1.5123","1.4909","-0.06%"
"May 29, 2018","1.5023","1.5102","1.5122","1.4984","-0.52%"
"May 28, 2018","1.5101","1.5113","1.5229","1.5073","-0.09%"
"May 25, 2018","1.5115","1.5099","1.5156","1.5084","0.12%"
"May 24, 2018","1.5097","1.5008","1.5152","1.4999","0.59%"
"May 23, 2018","1.5009","1.5098","1.5143","1.4994","-0.60%"
"May 22, 2018","1.5099","1.5077","1.5110","1.5016","0.14%"
"May 21, 2018","1.5078","1.5148","1.5173","1.5065","-0.61%"
"May 18, 2018","1.5171","1.5104","1.5207","1.5065","0.45%"
"May 17, 2018","1.5103","1.5098","1.5128","1.5047","0.03%"
"May 16, 2018","1.5098","1.5244","1.5248","1.5071","-0.93%"
"May 15, 2018","1.5240","1.5281","1.5301","1.5217","-0.27%"
"May 14, 2018","1.5281","1.5280","1.5319","1.5262","0.01%"
"May 11, 2018","1.5280","1.5214","1.5293","1.5175","0.45%"
"May 10, 2018","1.5212","1.5235","1.5257","1.5147","-0.13%"
"May 09, 2018","1.5232","1.5361","1.5375","1.5201","-0.87%"
"May 08, 2018","1.5365","1.5356","1.5448","1.5353","0.05%"
"May 07, 2018","1.5357","1.5354","1.5396","1.5314","-0.05%"
"May 04, 2018","1.5364","1.5401","1.5429","1.5332","-0.24%"
"May 03, 2018","1.5401","1.5397","1.5436","1.5362","0.02%"
"May 02, 2018","1.5398","1.5410","1.5442","1.5353","-0.07%"
"May 01, 2018","1.5409","1.5507","1.5518","1.5397","-0.68%"
"Apr 30, 2018","1.5514","1.5548","1.5596","1.5466","-0.30%"
"Apr 27, 2018","1.5560","1.5573","1.5599","1.5531","-0.08%"
"Apr 26, 2018","1.5573","1.5618","1.5665","1.5571","-0.29%"
"Apr 25, 2018","1.5618","1.5700","1.5719","1.5615","-0.52%"
"Apr 24, 2018","1.5699","1.5685","1.5711","1.5630","0.08%"
"Apr 23, 2018","1.5687","1.5673","1.5707","1.5628","0.06%"
"Apr 20, 2018","1.5678","1.5644","1.5692","1.5546","0.21%"
"Apr 19, 2018","1.5645","1.5629","1.5652","1.5579","0.12%"
"Apr 18, 2018","1.5627","1.5523","1.5686","1.5517","0.68%"
"Apr 17, 2018","1.5522","1.5557","1.5593","1.5471","-0.21%"
"Apr 16, 2018","1.5554","1.5542","1.5607","1.5522","0.01%"
"Apr 13, 2018","1.5553","1.5513","1.5574","1.5460","0.26%"
"Apr 12, 2018","1.5512","1.5559","1.5597","1.5490","-0.30%"
"Apr 11, 2018","1.5558","1.5574","1.5636","1.5530","-0.09%"
"Apr 10, 2018","1.5572","1.5645","1.5684","1.5545","-0.46%"
"Apr 09, 2018","1.5644","1.5680","1.5756","1.5628","-0.38%"
"Apr 06, 2018","1.5703","1.5602","1.5714","1.5584","0.63%"
"Apr 05, 2018","1.5605","1.5679","1.5701","1.5597","-0.47%"
"Apr 04, 2018","1.5679","1.5714","1.5800","1.5663","-0.23%"
"Apr 03, 2018","1.5715","1.5882","1.5897","1.5668","-1.07%"
"Apr 02, 2018","1.5885","1.5903","1.5932","1.5864","-0.03%"
"Mar 30, 2018","1.5889","1.5850","1.5906","1.5842","0.25%"
"Mar 29, 2018","1.5850","1.5907","1.5936","1.5831","-0.35%"
"Mar 28, 2018","1.5906","1.5979","1.6015","1.5878","-0.46%"
"Mar 27, 2018","1.5979","1.5979","1.6019","1.5906","0.01%"
"Mar 26, 2018","1.5978","1.5918","1.6080","1.5888","0.32%"
"Mar 23, 2018","1.5927","1.5924","1.5966","1.5813","0.06%"
"Mar 22, 2018","1.5918","1.5919","1.5959","1.5836","0.01%"
"Mar 21, 2018","1.5917","1.5998","1.6033","1.5866","-0.53%"
"Mar 20, 2018","1.6002","1.6128","1.6155","1.5988","-0.80%"
"Mar 19, 2018","1.6131","1.6093","1.6157","1.6054","0.22%"
"Mar 16, 2018","1.6096","1.6062","1.6144","1.6043","0.22%"
"Mar 15, 2018","1.6060","1.6016","1.6104","1.5990","0.24%"
"Mar 14, 2018","1.6021","1.6065","1.6074","1.5979","-0.27%"
"Mar 13, 2018","1.6064","1.5842","1.6092","1.5826","1.41%"
"Mar 12, 2018","1.5841","1.5790","1.5852","1.5762","0.46%"
"Mar 09, 2018","1.5769","1.5878","1.5896","1.5755","-0.69%"
"Mar 08, 2018","1.5878","1.6029","1.6071","1.5861","-0.92%"
"Mar 07, 2018","1.6025","1.5973","1.6128","1.5968","0.33%"
"Mar 06, 2018","1.5972","1.5993","1.6050","1.5960","-0.13%"
"Mar 05, 2018","1.5993","1.5864","1.6034","1.5835","0.81%"
"Mar 02, 2018","1.5865","1.5749","1.5921","1.5725","0.72%"
"Mar 01, 2018","1.5751","1.5649","1.5752","1.5616","0.66%"
"Feb 28, 2018","1.5647","1.5630","1.5671","1.5577","0.12%"
"Feb 27, 2018","1.5629","1.5619","1.5662","1.5584","0.06%"
"Feb 26, 2018","1.5619","1.5557","1.5635","1.5522","0.59%"
"Feb 23, 2018","1.5527","1.5667","1.5679","1.5520","-0.89%"
"Feb 22, 2018","1.5666","1.5602","1.5692","1.5567","0.40%"
"Feb 21, 2018","1.5603","1.5608","1.5633","1.5577","-0.02%"
"Feb 20, 2018","1.5606","1.5586","1.5609","1.5534","0.13%"
"Feb 19, 2018","1.5585","1.5574","1.5603","1.5547","0.04%"
"Feb 16, 2018","1.5578","1.5605","1.5651","1.5565","-0.17%"
"Feb 15, 2018","1.5605","1.5549","1.5648","1.5548","0.35%"
"Feb 14, 2018","1.5550","1.5555","1.5606","1.5506","-0.03%"
"Feb 13, 2018","1.5554","1.5456","1.5603","1.5454","0.63%"
"Feb 12, 2018","1.5457","1.5410","1.5498","1.5403","0.44%"
"Feb 09, 2018","1.5389","1.5434","1.5558","1.5388","-0.30%"
"Feb 08, 2018","1.5435","1.5412","1.5453","1.5369","0.14%"
"Feb 07, 2018","1.5414","1.5462","1.5511","1.5393","-0.30%"
"Feb 06, 2018","1.5461","1.5505","1.5569","1.5419","-0.30%"
"Feb 05, 2018","1.5508","1.5482","1.5534","1.5447","0.15%"
"Feb 02, 2018","1.5485","1.5347","1.5494","1.5330","0.91%"
"Feb 01, 2018","1.5345","1.5298","1.5363","1.5258","0.32%"
"Jan 31, 2018","1.5296","1.5295","1.5329","1.5248","-0.01%"
"Jan 30, 2018","1.5297","1.5282","1.5353","1.5261","0.12%"
"Jan 29, 2018","1.5278","1.5305","1.5349","1.5218","-0.09%"
"Jan 26, 2018","1.5292","1.5345","1.5388","1.5288","-0.38%"
"Jan 25, 2018","1.5350","1.5324","1.5420","1.5267","0.18%"
"Jan 24, 2018","1.5323","1.5270","1.5338","1.5198","0.35%"
"Jan 23, 2018","1.5270","1.5259","1.5331","1.5251","0.07%"
"Jan 22, 2018","1.5259","1.5319","1.5361","1.5235","-0.03%"
"Jan 19, 2018","1.5264","1.5195","1.5295","1.5177","0.44%"
"Jan 18, 2018","1.5197","1.5157","1.5287","1.5146","0.26%"
"Jan 17, 2018","1.5158","1.5247","1.5323","1.5125","-0.58%"
"Jan 16, 2018","1.5246","1.5244","1.5270","1.5139","0.03%"
"Jan 15, 2018","1.5241","1.5196","1.5283","1.5174","0.40%"
"Jan 12, 2018","1.5181","1.5064","1.5224","1.5058","0.78%"
"Jan 11, 2018","1.5063","1.4985","1.5132","1.4976","0.49%"
"Jan 10, 2018","1.4990","1.4880","1.5049","1.4857","0.75%"
"Jan 09, 2018","1.4878","1.4866","1.4887","1.4815","0.09%"
"Jan 08, 2018","1.4864","1.4932","1.4943","1.4842","-0.43%"
"Jan 05, 2018","1.4928","1.5069","1.5089","1.4878","-0.94%"
"Jan 04, 2018","1.5069","1.5055","1.5141","1.5047","0.07%"
"Jan 03, 2018","1.5059","1.5091","1.5101","1.5031","-0.21%"
"Jan 02, 2018","1.5090","1.5065","1.5151","1.5055","0.16%"
"Jan 01, 2018","1.5066","1.5099","1.5105","1.5056","-0.17%"
"Dec 29, 2017","1.5092","1.5011","1.5101","1.4992","0.54%"
"Dec 28, 2017","1.5011","1.5044","1.5073","1.5005","-0.22%"
"Dec 27, 2017","1.5044","1.5049","1.5077","1.5017","-0.03%"
"Dec 26, 2017","1.5048","1.5106","1.5119","1.5040","-0.40%"
"Dec 25, 2017","1.5108","1.5090","1.5126","1.5067","0.06%"
"Dec 22, 2017","1.5099","1.5130","1.5171","1.5045","-0.17%"
"Dec 21, 2017","1.5125","1.5236","1.5257","1.5066","-0.72%"
"Dec 20, 2017","1.5235","1.5242","1.5304","1.5181","-0.09%"
"Dec 19, 2017","1.5248","1.5154","1.5272","1.5149","0.61%"
"Dec 18, 2017","1.5155","1.5115","1.5218","1.5106","0.24%"
"Dec 15, 2017","1.5118","1.5076","1.5156","1.5014","0.31%"
"Dec 14, 2017","1.5071","1.5160","1.5230","1.4994","-0.55%"
"Dec 13, 2017","1.5155","1.5104","1.5176","1.5075","0.34%"
"Dec 12, 2017","1.5103","1.5128","1.5148","1.5082","-0.17%"
"Dec 11, 2017","1.5128","1.5122","1.5185","1.5118","0.11%"
"Dec 08, 2017","1.5111","1.5128","1.5150","1.5045","-0.13%"
"Dec 07, 2017","1.5130","1.5087","1.5186","1.5078","0.29%"
"Dec 06, 2017","1.5087","1.5005","1.5102","1.4920","0.55%"
"Dec 05, 2017","1.5005","1.5034","1.5060","1.4950","-0.19%"
"Dec 04, 2017","1.5034","1.5072","1.5107","1.4998","-0.31%"
"Dec 01, 2017","1.5081","1.5351","1.5361","1.5080","-1.77%"
"Nov 30, 2017","1.5352","1.5242","1.5377","1.5222","0.72%"
"Nov 29, 2017","1.5242","1.5174","1.5258","1.5154","0.44%"
"Nov 28, 2017","1.5175","1.5192","1.5235","1.5158","-0.11%"
"Nov 27, 2017","1.5192","1.5175","1.5203","1.5131","0.15%"
"Nov 24, 2017","1.5170","1.5064","1.5177","1.5052","0.68%"
"Nov 23, 2017","1.5068","1.5009","1.5080","1.5002","0.41%"
"Nov 22, 2017","1.5006","1.4999","1.5033","1.4959","0.05%"
"Nov 21, 2017","1.4998","1.5041","1.5085","1.4956","-0.29%"
"Nov 20, 2017","1.5041","1.5048","1.5080","1.4986","-0.09%"
"Nov 17, 2017","1.5054","1.5016","1.5127","1.5004","0.26%"
"Nov 16, 2017","1.5015","1.5049","1.5070","1.4977","-0.23%"
