"Date","Price","Open","High","Low","Change %"
"Apr 04, 2010","1.5375","1.5267","1.5393","1.5128","1.09%"
"Mar 28, 2010","1.5209","1.4947","1.5304","1.4891","2.05%"
"Mar 21, 2010","1.4903","1.4991","1.5114","1.4800","-0.73%"
"Mar 14, 2010","1.5012","1.5176","1.5383","1.4978","-1.14%"
"Mar 07, 2010","1.5185","1.5135","1.5219","1.4872","0.32%"
"Feb 28, 2010","1.5137","1.5160","1.5206","1.4783","-0.74%"
"Feb 21, 2010","1.5250","1.5477","1.5578","1.5151","-1.45%"
"Feb 14, 2010","1.5474","1.5679","1.5817","1.5347","-1.37%"
"Feb 07, 2010","1.5689","1.5591","1.5766","1.5534","0.35%"
"Jan 31, 2010","1.5635","1.5948","1.6072","1.5560","-2.31%"
"Jan 24, 2010","1.6004","1.6111","1.6277","1.5981","-0.66%"
"Jan 17, 2010","1.6110","1.6256","1.6460","1.6078","-0.94%"
"Jan 10, 2010","1.6263","1.6071","1.6355","1.6046","1.47%"
"Jan 03, 2010","1.6028","1.6126","1.6241","1.5893","-0.88%"
"Dec 27, 2009","1.6170","1.5955","1.6237","1.5833","1.29%"
"Dec 20, 2009","1.5964","1.6122","1.6166","1.5922","-1.11%"
"Dec 13, 2009","1.6144","1.6255","1.6414","1.6053","-0.65%"
"Dec 06, 2009","1.6250","1.6427","1.6517","1.6166","-1.22%"
"Nov 29, 2009","1.6450","1.6515","1.6724","1.6381","-0.10%"
"Nov 22, 2009","1.6467","1.6502","1.6747","1.6273","-0.25%"
"Nov 15, 2009","1.6509","1.6714","1.6878","1.6459","-1.08%"
"Nov 08, 2009","1.6690","1.6661","1.6844","1.6515","0.42%"
"Nov 01, 2009","1.6621","1.6417","1.6639","1.6263","1.05%"
"Oct 25, 2009","1.6448","1.6296","1.6606","1.6252","0.86%"
"Oct 18, 2009","1.6307","1.6315","1.6696","1.6241","-0.31%"
"Oct 11, 2009","1.6357","1.5861","1.6402","1.5707","3.28%"
"Oct 04, 2009","1.5837","1.5938","1.6123","1.5827","-0.65%"
"Sep 27, 2009","1.5941","1.5970","1.6128","1.5770","-0.09%"
"Sep 20, 2009","1.5955","1.6218","1.6467","1.5917","-1.94%"
"Sep 13, 2009","1.6271","1.6682","1.6686","1.6229","-2.35%"
"Sep 06, 2009","1.6663","1.6392","1.6744","1.6322","1.65%"
"Aug 30, 2009","1.6393","1.6267","1.6416","1.6113","0.76%"
"Aug 23, 2009","1.6269","1.6504","1.6549","1.6153","-1.44%"
"Aug 16, 2009","1.6507","1.6507","1.6624","1.6275","-0.21%"
"Aug 09, 2009","1.6541","1.6672","1.6722","1.6391","-0.85%"
"Aug 02, 2009","1.6683","1.6715","1.7045","1.6653","-0.23%"
"Jul 26, 2009","1.6721","1.6448","1.6736","1.6340","1.76%"
"Jul 19, 2009","1.6431","1.6343","1.6587","1.6311","0.62%"
"Jul 12, 2009","1.6330","1.6193","1.6479","1.6033","0.80%"
"Jul 05, 2009","1.6200","1.6288","1.6382","1.5985","-0.86%"
"Jun 28, 2009","1.6340","1.6502","1.6747","1.6301","-1.10%"
"Jun 21, 2009","1.6522","1.6511","1.6603","1.6209","0.09%"
"Jun 14, 2009","1.6507","1.6425","1.6568","1.6189","0.38%"
"Jun 07, 2009","1.6444","1.5953","1.6623","1.5802","2.91%"
"May 31, 2009","1.5979","1.6178","1.6663","1.5942","-1.27%"
"May 24, 2009","1.6185","1.5930","1.6201","1.5778","1.56%"
"May 17, 2009","1.5936","1.5177","1.5945","1.5118","5.09%"
"May 10, 2009","1.5164","1.5227","1.5354","1.5059","-0.54%"
"May 03, 2009","1.5246","1.4928","1.5259","1.4836","2.18%"
"Apr 26, 2009","1.4920","1.4663","1.4950","1.4516","1.65%"
"Apr 19, 2009","1.4678","1.4787","1.4813","1.4398","-0.78%"
"Apr 12, 2009","1.4794","1.4638","1.5067","1.4604","0.83%"
"Apr 05, 2009","1.4672","1.4847","1.4960","1.4581","-1.08%"
"Mar 29, 2009","1.4832","1.4247","1.4848","1.4110","3.54%"
"Mar 22, 2009","1.4325","1.4482","1.4781","1.4269","-0.99%"
"Mar 15, 2009","1.4468","1.3957","1.4598","1.3846","3.31%"
"Mar 08, 2009","1.4005","1.4133","1.4183","1.3655","-0.52%"
"Mar 01, 2009","1.4078","1.4289","1.4305","1.3958","-1.62%"
"Feb 22, 2009","1.4310","1.4394","1.4661","1.4110","-0.91%"
"Feb 15, 2009","1.4441","1.4208","1.4478","1.4093","0.38%"
"Feb 08, 2009","1.4387","1.4778","1.4987","1.4139","-2.82%"
"Feb 01, 2009","1.4804","1.4478","1.4844","1.4052","2.05%"
"Jan 25, 2009","1.4506","1.3723","1.4530","1.3550","5.02%"
"Jan 18, 2009","1.3813","1.4830","1.4911","1.3500","-6.33%"
"Jan 11, 2009","1.4746","1.5138","1.5149","1.4471","-2.80%"
"Jan 04, 2009","1.5171","1.4527","1.5374","1.4430","4.44%"
"Dec 28, 2008","1.4526","1.4663","1.4796","1.4356","-0.83%"
"Dec 21, 2008","1.4648","1.4948","1.4993","1.4648","-1.88%"
"Dec 14, 2008","1.4928","1.4954","1.5726","1.4812","-0.20%"
"Dec 07, 2008","1.4958","1.4726","1.5118","1.4676","1.31%"
"Nov 30, 2008","1.4764","1.5364","1.5396","1.4468","-4.10%"
"Nov 23, 2008","1.5395","1.4922","1.5535","1.4842","3.37%"
"Nov 16, 2008","1.4893","1.4655","1.5251","1.4647","0.93%"
"Nov 09, 2008","1.4756","1.5820","1.5888","1.4560","-5.87%"
"Nov 02, 2008","1.5677","1.6084","1.6403","1.5536","-2.45%"
"Oct 26, 2008","1.6071","1.5756","1.6673","1.5278","0.91%"
"Oct 19, 2008","1.5926","1.7313","1.7519","1.5267","-7.88%"
"Oct 12, 2008","1.7288","1.7115","1.7632","1.6935","1.44%"
"Oct 05, 2008","1.7043","1.7683","1.7697","1.6805","-3.80%"
"Sep 28, 2008","1.7717","1.8281","1.8342","1.7551","-3.96%"
"Sep 21, 2008","1.8447","1.8333","1.8674","1.8264","0.71%"
"Sep 14, 2008","1.8317","1.7994","1.8389","1.7732","2.06%"
"Sep 07, 2008","1.7948","1.7870","1.7978","1.7447","1.63%"
"Aug 31, 2008","1.7660","1.8129","1.8131","1.7538","-3.04%"
"Aug 24, 2008","1.8214","1.8512","1.8593","1.8174","-1.67%"
"Aug 17, 2008","1.8523","1.8641","1.8796","1.8506","-0.78%"
"Aug 10, 2008","1.8668","1.9129","1.9259","1.8512","-2.79%"
"Aug 03, 2008","1.9204","1.9753","1.9763","1.9143","-2.78%"
"Jul 27, 2008","1.9754","1.9907","1.9970","1.9728","-0.77%"
"Jul 20, 2008","1.9908","1.9961","2.0077","1.9817","-0.38%"
"Jul 13, 2008","1.9983","1.9914","2.0155","1.9813","0.40%"
"Jul 06, 2008","1.9903","1.9827","1.9962","1.9649","0.37%"
"Jun 29, 2008","1.9829","1.9944","2.0008","1.9796","-0.60%"
"Jun 22, 2008","1.9948","1.9752","1.9954","1.9586","0.95%"
"Jun 15, 2008","1.9760","1.9480","1.9792","1.9459","1.51%"
"Jun 08, 2008","1.9466","1.9704","1.9802","1.9409","-1.19%"
"Jun 01, 2008","1.9701","1.9771","1.9773","1.9461","-0.62%"
"May 25, 2008","1.9823","1.9811","1.9848","1.9674","0.13%"
"May 18, 2008","1.9798","1.9571","1.9853","1.9453","1.19%"
"May 11, 2008","1.9566","1.9506","1.9635","1.9365","0.16%"
"May 04, 2008","1.9535","1.9733","1.9787","1.9459","-0.90%"
"Apr 27, 2008","1.9712","1.9844","1.9966","1.9623","-0.71%"
"Apr 20, 2008","1.9853","1.9979","2.0029","1.9678","-0.61%"
"Apr 13, 2008","1.9975","1.9659","2.0000","1.9600","1.36%"
"Apr 06, 2008","1.9707","1.9943","1.9943","1.9652","-1.11%"
"Mar 30, 2008","1.9929","1.9966","2.0050","1.9728","-0.10%"
"Mar 23, 2008","1.9948","1.9815","2.0194","1.9760","0.62%"
"Mar 16, 2008","1.9825","2.0172","2.0275","1.9735","-1.79%"
"Mar 09, 2008","2.0187","2.0168","2.0400","1.9996","0.20%"
"Mar 02, 2008","2.0147","1.9887","2.0218","1.9722","1.39%"
"Feb 24, 2008","1.9871","1.9696","1.9973","1.9615","1.02%"
"Feb 17, 2008","1.9670","1.9566","1.9710","1.9354","0.31%"
"Feb 10, 2008","1.9610","1.9454","1.9740","1.9402","0.78%"
"Feb 03, 2008","1.9458","1.9655","1.9788","1.9388","-0.99%"
"Jan 27, 2008","1.9653","1.9842","1.9960","1.9651","-0.85%"
"Jan 20, 2008","1.9822","1.9579","1.9851","1.9337","1.44%"
"Jan 13, 2008","1.9541","1.9579","1.9793","1.9513","-0.14%"
"Jan 06, 2008","1.9568","1.9737","1.9832","1.9485","-0.74%"
"Dec 30, 2007","1.9714","1.9952","2.0103","1.9674","-1.09%"
"Dec 23, 2007","1.9931","1.9833","2.0025","1.9699","0.47%"
"Dec 16, 2007","1.9838","2.0147","2.0229","1.9810","-1.58%"
"Dec 09, 2007","2.0156","2.0308","2.0577","2.0146","-0.79%"
"Dec 02, 2007","2.0316","2.0550","2.0681","2.0181","-1.24%"
"Nov 25, 2007","2.0572","2.0602","2.0834","2.0534","-0.16%"
"Nov 18, 2007","2.0605","2.0544","2.0766","2.0452","0.37%"
"Nov 11, 2007","2.0530","2.0856","2.0872","2.0354","-1.79%"
"Nov 04, 2007","2.0904","2.0886","2.1163","2.0781","0.02%"
"Oct 28, 2007","2.0899","2.0541","2.0909","2.0530","1.80%"
"Oct 21, 2007","2.0530","2.0537","2.0575","2.0259","0.04%"
"Oct 14, 2007","2.0522","2.0354","2.0527","2.0287","0.73%"
"Oct 07, 2007","2.0373","2.0419","2.0477","2.0244","-0.26%"
"Sep 30, 2007","2.0426","2.0472","2.0495","2.0276","-0.22%"
"Sep 23, 2007","2.0471","2.0207","2.0491","2.0083","1.36%"
"Sep 16, 2007","2.0196","2.0055","2.0215","1.9879","0.54%"
"Sep 09, 2007","2.0088","2.0282","2.0367","2.0053","-1.03%"
"Sep 02, 2007","2.0298","2.0171","2.0324","2.0040","0.65%"
"Aug 26, 2007","2.0166","2.0135","2.0234","1.9962","0.08%"
"Aug 19, 2007","2.0149","1.9811","2.0166","1.9741","1.73%"
"Aug 12, 2007","1.9806","2.0218","2.0259","1.9653","-2.13%"
"Aug 05, 2007","2.0238","2.0412","2.0464","2.0154","-0.77%"
"Jul 29, 2007","2.0396","2.0206","2.0462","2.0182","0.75%"
"Jul 22, 2007","2.0244","2.0549","2.0658","2.0232","-1.54%"
"Jul 15, 2007","2.0560","2.0336","2.0588","2.0324","1.07%"
"Jul 08, 2007","2.0343","2.0114","2.0368","2.0097","1.18%"
"Jul 01, 2007","2.0106","2.0086","2.0210","2.0058","0.06%"
"Jun 24, 2007","2.0093","1.9988","2.0099","1.9929","0.51%"
"Jun 17, 2007","1.9992","1.9760","1.9998","1.9758","1.17%"
"Jun 10, 2007","1.9760","1.9693","1.9785","1.9651","0.30%"
"Jun 03, 2007","1.9701","1.9823","1.9970","1.9623","-0.61%"
"May 27, 2007","1.9821","1.9838","1.9901","1.9733","-0.08%"
"May 20, 2007","1.9836","1.9754","1.9897","1.9678","0.46%"
"May 13, 2007","1.9745","1.9823","1.9876","1.9699","-0.32%"
"May 06, 2007","1.9808","1.9939","2.0001","1.9760","-0.56%"
"Apr 29, 2007","1.9920","1.9962","2.0076","1.9844","-0.31%"
"Apr 22, 2007","1.9981","2.0057","2.0065","1.9865","-0.22%"
"Apr 15, 2007","2.0025","1.9862","2.0135","1.9862","0.79%"
"Apr 08, 2007","1.9868","1.9655","1.9889","1.9592","1.09%"
"Apr 01, 2007","1.9653","1.9695","1.9825","1.9636","-0.14%"
"Mar 25, 2007","1.9680","1.9606","1.9724","1.9545","0.30%"
"Mar 18, 2007","1.9621","1.9409","1.9729","1.9383","1.07%"
"Mar 11, 2007","1.9413","1.9329","1.9506","1.9213","0.50%"
"Mar 04, 2007","1.9316","1.9436","1.9455","1.9183","-0.61%"
"Feb 25, 2007","1.9434","1.9640","1.9676","1.9413","-1.02%"
"Feb 18, 2007","1.9634","1.9546","1.9655","1.9432","0.66%"
"Feb 11, 2007","1.9505","1.9481","1.9680","1.9402","0.01%"
"Feb 04, 2007","1.9503","1.9671","1.9736","1.9457","-0.84%"
"Jan 28, 2007","1.9669","1.9601","1.9751","1.9482","0.35%"
"Jan 21, 2007","1.9600","1.9743","1.9920","1.9558","-0.70%"
"Jan 14, 2007","1.9739","1.9598","1.9781","1.9571","0.77%"
"Jan 07, 2007","1.9588","1.9305","1.9610","1.9261","1.49%"
"Dec 31, 2006","1.9301","1.9592","1.9754","1.9264","-1.48%"
"Dec 24, 2006","1.9590","1.9598","1.9682","1.9516","-0.04%"
"Dec 17, 2006","1.9598","1.9528","1.9750","1.9434","0.39%"
"Dec 10, 2006","1.9522","1.9518","1.9732","1.9467","-0.08%"
"Dec 03, 2006","1.9537","1.9764","1.9842","1.9512","-1.31%"
"Nov 26, 2006","1.9796","1.9466","1.9849","1.9306","2.47%"
"Nov 19, 2006","1.9318","1.8952","1.9352","1.8933","1.91%"
"Nov 12, 2006","1.8956","1.9103","1.9154","1.8836","-0.83%"
"Nov 05, 2006","1.9114","1.9026","1.9183","1.8950","0.54%"
"Oct 29, 2006","1.9011","1.8960","1.9139","1.8954","0.11%"
"Oct 22, 2006","1.8990","1.8832","1.9005","1.8674","0.80%"
"Oct 15, 2006","1.8840","1.8556","1.8861","1.8524","1.51%"
"Oct 08, 2006","1.8560","1.8694","1.8716","1.8518","-0.75%"
"Oct 01, 2006","1.8701","1.8749","1.8906","1.8675","-0.12%"
"Sep 24, 2006","1.8723","1.9005","1.9076","1.8632","-1.45%"
"Sep 17, 2006","1.8998","1.8779","1.9066","1.8735","1.05%"
"Sep 10, 2006","1.8800","1.8654","1.8920","1.8601","0.77%"
"Sep 03, 2006","1.8657","1.9061","1.9082","1.8627","-2.18%"
"Aug 27, 2006","1.9072","1.8876","1.9095","1.8861","1.09%"
"Aug 20, 2006","1.8866","1.8812","1.9000","1.8812","0.19%"
"Aug 13, 2006","1.8830","1.8901","1.9026","1.8777","-0.38%"
"Aug 06, 2006","1.8902","1.9073","1.9147","1.8868","-0.92%"
"Jul 30, 2006","1.9078","1.8628","1.9131","1.8617","2.32%"
"Jul 23, 2006","1.8645","1.8592","1.8678","1.8386","0.29%"
"Jul 16, 2006","1.8592","1.8371","1.8599","1.8175","1.11%"
"Jul 09, 2006","1.8388","1.8503","1.8524","1.8310","-0.63%"
"Jul 02, 2006","1.8504","1.8474","1.8542","1.8327","0.14%"
"Jun 25, 2006","1.8478","1.8188","1.8501","1.8091","1.62%"
"Jun 18, 2006","1.8184","1.8520","1.8535","1.8129","-1.74%"
"Jun 11, 2006","1.8506","1.8392","1.8563","1.8316","0.51%"
"Jun 04, 2006","1.8413","1.8840","1.8881","1.8367","-2.16%"
"May 28, 2006","1.8820","1.8579","1.8869","1.8563","1.22%"
"May 21, 2006","1.8593","1.8772","1.8888","1.8529","-1.00%"
"May 14, 2006","1.8780","1.8966","1.9028","1.8700","-0.82%"
"May 07, 2006","1.8935","1.8626","1.9000","1.8514","1.84%"
"Apr 30, 2006","1.8593","1.8237","1.8625","1.8205","1.85%"
"Apr 23, 2006","1.8256","1.7873","1.8272","1.7792","2.46%"
"Apr 16, 2006","1.7818","1.7534","1.7938","1.7531","1.75%"
"Apr 09, 2006","1.7512","1.7428","1.7576","1.7377","0.44%"
"Apr 02, 2006","1.7435","1.7369","1.7618","1.7250","0.30%"
"Mar 26, 2006","1.7382","1.7429","1.7539","1.7315","-0.26%"
"Mar 19, 2006","1.7427","1.7563","1.7590","1.7311","-0.79%"
"Mar 12, 2006","1.7566","1.7260","1.7596","1.7232","1.73%"
"Mar 05, 2006","1.7268","1.7564","1.7627","1.7231","-1.58%"
"Feb 26, 2006","1.7546","1.7441","1.7595","1.7374","0.55%"
"Feb 19, 2006","1.7450","1.7414","1.7559","1.7375","0.18%"
"Feb 12, 2006","1.7418","1.7443","1.7491","1.7279","-0.14%"
"Feb 05, 2006","1.7442","1.7625","1.7643","1.7374","-1.03%"
"Jan 29, 2006","1.7624","1.7686","1.7859","1.7590","-0.30%"
"Jan 22, 2006","1.7677","1.7708","1.7936","1.7666","-0.18%"
"Jan 15, 2006","1.7708","1.7774","1.7799","1.7525","-0.27%"
"Jan 08, 2006","1.7756","1.7690","1.7784","1.7517","0.32%"
"Jan 01, 2006","1.7700","1.7214","1.7722","1.7185","2.82%"
"Dec 25, 2005","1.7214","1.7342","1.7412","1.7125","-0.76%"
"Dec 18, 2005","1.7346","1.7695","1.7736","1.7307","-2.13%"
"Dec 11, 2005","1.7723","1.7508","1.7814","1.7492","0.97%"
"Dec 04, 2005","1.7552","1.7323","1.7570","1.7269","1.25%"
"Nov 27, 2005","1.7336","1.7130","1.7380","1.7045","1.12%"
"Nov 20, 2005","1.7144","1.7178","1.7288","1.7064","-0.17%"
"Nov 13, 2005","1.7173","1.7429","1.7504","1.7100","-1.41%"
"Nov 06, 2005","1.7418","1.7487","1.7523","1.7325","-0.50%"
"Oct 30, 2005","1.7505","1.7742","1.7826","1.7454","-1.27%"
"Oct 23, 2005","1.7731","1.7667","1.7911","1.7638","0.25%"
"Oct 16, 2005","1.7687","1.7687","1.7801","1.7422","0.01%"
"Oct 09, 2005","1.7686","1.7602","1.7708","1.7389","0.47%"
"Oct 02, 2005","1.7604","1.7620","1.7815","1.7512","-0.20%"
"Sep 25, 2005","1.7639","1.7722","1.7796","1.7565","-0.66%"
"Sep 18, 2005","1.7757","1.8034","1.8150","1.7746","-1.79%"
"Sep 11, 2005","1.8081","1.8411","1.8430","1.8017","-1.70%"
"Sep 04, 2005","1.8394","1.8395","1.8501","1.8319","-0.15%"
"Aug 28, 2005","1.8422","1.8018","1.8451","1.7820","2.36%"
"Aug 21, 2005","1.7998","1.7962","1.8100","1.7905","0.27%"
"Aug 14, 2005","1.7950","1.8163","1.8167","1.7887","-1.05%"
"Aug 07, 2005","1.8141","1.7763","1.8178","1.7726","1.98%"
"Jul 31, 2005","1.7788","1.7567","1.7833","1.7534","1.23%"
"Jul 24, 2005","1.7571","1.7388","1.7621","1.7335","0.97%"
"Jul 17, 2005","1.7403","1.7504","1.7618","1.7273","-0.64%"
"Jul 10, 2005","1.7515","1.7370","1.7790","1.7357","0.74%"
"Jul 03, 2005","1.7386","1.7658","1.7658","1.7309","-1.69%"
"Jun 26, 2005","1.7685","1.8232","1.8317","1.7666","-3.04%"
"Jun 19, 2005","1.8240","1.8257","1.8337","1.8114","-0.39%"
"Jun 12, 2005","1.8312","1.8126","1.8326","1.8005","1.12%"
"Jun 05, 2005","1.8110","1.8129","1.8406","1.8098","-0.23%"
"May 29, 2005","1.8152","1.8236","1.8260","1.8077","-0.54%"
"May 22, 2005","1.8251","1.8254","1.8368","1.8193","-0.13%"
"May 15, 2005","1.8274","1.8510","1.8512","1.8232","-1.16%"
"May 08, 2005","1.8489","1.8912","1.8920","1.8487","-2.19%"
"May 01, 2005","1.8903","1.9065","1.9078","1.8885","-0.95%"
"Apr 24, 2005","1.9084","1.9167","1.9182","1.8991","-0.39%"
"Apr 17, 2005","1.9158","1.8931","1.9219","1.8885","1.19%"
"Apr 10, 2005","1.8933","1.8851","1.8979","1.8758","0.40%"
"Apr 03, 2005","1.8857","1.8794","1.8865","1.8674","0.24%"
"Mar 27, 2005","1.8812","1.8705","1.8978","1.8591","0.60%"
"Mar 20, 2005","1.8699","1.9202","1.9208","1.8661","-2.68%"
"Mar 13, 2005","1.9213","1.9267","1.9295","1.9100","-0.19%"
"Mar 06, 2005","1.9249","1.9238","1.9327","1.9114","0.06%"
"Feb 27, 2005","1.9238","1.9190","1.9276","1.9049","0.26%"
"Feb 20, 2005","1.9188","1.8931","1.9198","1.8908","1.28%"
"Feb 13, 2005","1.8946","1.8689","1.8978","1.8662","1.46%"
"Feb 06, 2005","1.8673","1.8733","1.8753","1.8507","-0.44%"
"Jan 30, 2005","1.8756","1.8872","1.8925","1.8727","-0.66%"
"Jan 23, 2005","1.8881","1.8783","1.8933","1.8623","0.51%"
"Jan 16, 2005","1.8786","1.8706","1.8828","1.8521","0.43%"
"Jan 09, 2005","1.8706","1.8712","1.8942","1.8634","0.04%"
"Jan 02, 2005","1.8699","1.9201","1.9208","1.8648","-2.54%"
"Dec 26, 2004","1.9186","1.9224","1.9419","1.9120","-0.29%"
"Dec 19, 2004","1.9242","1.9446","1.9508","1.9097","-0.92%"
"Dec 12, 2004","1.9420","1.9086","1.9552","1.9080","1.40%"
"Dec 05, 2004","1.9152","1.9422","1.9509","1.9013","-1.46%"
"Nov 28, 2004","1.9435","1.8920","1.9442","1.8848","2.59%"
"Nov 21, 2004","1.8944","1.8579","1.9042","1.8519","2.00%"
"Nov 14, 2004","1.8573","1.8552","1.8643","1.8437","0.03%"
"Nov 07, 2004","1.8567","1.8548","1.8619","1.8373","0.05%"
"Oct 31, 2004","1.8558","1.8390","1.8568","1.8296","0.97%"
"Oct 24, 2004","1.8379","1.8298","1.8452","1.8194","0.63%"
"Oct 17, 2004","1.8264","1.8041","1.8319","1.7923","1.22%"
"Oct 10, 2004","1.8043","1.7946","1.8070","1.7839","0.54%"
"Oct 03, 2004","1.7946","1.7976","1.7978","1.7746","-0.26%"
"Sep 26, 2004","1.7992","1.8060","1.8164","1.7929","-0.30%"
"Sep 19, 2004","1.8047","1.7919","1.8087","1.7812","0.67%"
"Sep 12, 2004","1.7927","1.7984","1.8039","1.7742","-0.29%"
"Sep 05, 2004","1.7980","1.7755","1.8028","1.7708","1.26%"
"Aug 29, 2004","1.7757","1.7902","1.8068","1.7738","-0.87%"
"Aug 22, 2004","1.7913","1.8204","1.8204","1.7883","-1.57%"
"Aug 15, 2004","1.8198","1.8435","1.8469","1.8158","-1.43%"
"Aug 08, 2004","1.8462","1.8439","1.8462","1.8133","0.31%"
"Aug 01, 2004","1.8405","1.8213","1.8466","1.8150","1.12%"
"Jul 25, 2004","1.8201","1.8337","1.8447","1.8083","-0.69%"
"Jul 18, 2004","1.8327","1.8744","1.8767","1.8302","-2.13%"
"Jul 11, 2004","1.8725","1.8601","1.8756","1.8476","0.69%"
"Jul 04, 2004","1.8596","1.8316","1.8617","1.8268","1.57%"
"Jun 27, 2004","1.8308","1.8262","1.8357","1.8011","0.23%"
"Jun 20, 2004","1.8266","1.8388","1.8409","1.8100","-0.61%"
"Jun 13, 2004","1.8378","1.8171","1.8406","1.8044","1.12%"
"Jun 06, 2004","1.8174","1.8411","1.8479","1.8159","-1.17%"
"May 30, 2004","1.8390","1.8350","1.8489","1.8276","0.35%"
"May 23, 2004","1.8325","1.7881","1.8426","1.7822","2.45%"
"May 16, 2004","1.7887","1.7606","1.7957","1.7570","1.72%"
"May 09, 2004","1.7584","1.7863","1.7881","1.7482","-1.61%"
"May 02, 2004","1.7872","1.7792","1.8032","1.7687","0.46%"
"Apr 25, 2004","1.7791","1.7727","1.7978","1.7583","0.47%"
"Apr 18, 2004","1.7708","1.7967","1.8146","1.7624","-1.45%"
"Apr 11, 2004","1.7969","1.8335","1.8426","1.7759","-1.85%"
"Apr 04, 2004","1.8308","1.8289","1.8470","1.8104","-0.05%"
"Mar 28, 2004","1.8317","1.8131","1.8607","1.8063","0.88%"
"Mar 21, 2004","1.8157","1.8330","1.8542","1.7990","-0.93%"
"Mar 14, 2004","1.8327","1.7975","1.8404","1.7944","1.62%"
"Mar 07, 2004","1.8035","1.8485","1.8589","1.7904","-2.32%"
"Feb 29, 2004","1.8463","1.8685","1.8751","1.8156","-1.16%"
"Feb 22, 2004","1.8679","1.8593","1.8948","1.8459","0.41%"
"Feb 15, 2004","1.8602","1.8852","1.9145","1.8566","-1.35%"
"Feb 08, 2004","1.8857","1.8429","1.8989","1.8421","2.10%"
"Feb 01, 2004","1.8469","1.8232","1.8521","1.8136","1.28%"
"Jan 25, 2004","1.8236","1.8271","1.8385","1.8019","-0.13%"
"Jan 18, 2004","1.8260","1.7963","1.8481","1.7822","1.55%"
"Jan 11, 2004","1.7981","1.8468","1.8580","1.7932","-2.76%"
"Jan 04, 2004","1.8491","1.7919","1.8496","1.7918","3.16%"
"Dec 28, 2003","1.7924","1.7717","1.7949","1.7701","1.19%"
"Dec 21, 2003","1.7714","1.7661","1.7764","1.7599","0.32%"
"Dec 14, 2003","1.7658","1.7365","1.7745","1.7356","1.09%"
"Dec 07, 2003","1.7467","1.7294","1.7512","1.7266","1.04%"
"Nov 30, 2003","1.7288","1.7208","1.7322","1.7167","0.37%"
"Nov 23, 2003","1.7224","1.7048","1.7243","1.6928","1.12%"
"Nov 16, 2003","1.7033","1.6881","1.7087","1.6859","0.92%"
"Nov 09, 2003","1.6877","1.6738","1.6917","1.6637","0.79%"
"Nov 02, 2003","1.6744","1.6956","1.6981","1.6566","-1.26%"
"Oct 26, 2003","1.6957","1.6947","1.7085","1.6875","0.02%"
"Oct 19, 2003","1.6953","1.6798","1.6997","1.6688","0.99%"
"Oct 12, 2003","1.6786","1.6640","1.6819","1.6532","0.83%"
"Oct 05, 2003","1.6648","1.6604","1.6780","1.6561","0.05%"
"Sep 28, 2003","1.6639","1.6583","1.6763","1.6450","0.31%"
"Sep 21, 2003","1.6587","1.6471","1.6633","1.6414","1.38%"
"Sep 14, 2003","1.6361","1.6044","1.6378","1.5853","2.07%"
"Sep 07, 2003","1.6029","1.5829","1.6071","1.5783","0.90%"
"Aug 31, 2003","1.5886","1.5787","1.5911","1.5608","0.70%"
"Aug 24, 2003","1.5775","1.5745","1.5831","1.5619","0.18%"
"Aug 17, 2003","1.5747","1.5976","1.5987","1.5701","-1.40%"
"Aug 10, 2003","1.5970","1.6035","1.6140","1.5924","-0.37%"
"Aug 03, 2003","1.6030","1.6115","1.6192","1.6010","-0.49%"
"Jul 27, 2003","1.6109","1.6201","1.6313","1.6002","-0.56%"
"Jul 20, 2003","1.6199","1.5795","1.6240","1.5780","1.80%"
"Jul 13, 2003","1.5913","1.6305","1.6305","1.5823","-2.43%"
"Jul 06, 2003","1.6309","1.6667","1.6684","1.6216","-2.19%"
"Jun 29, 2003","1.6675","1.6492","1.6744","1.6454","1.10%"
"Jun 22, 2003","1.6494","1.6603","1.6799","1.6456","-0.90%"
"Jun 15, 2003","1.6643","1.6745","1.6907","1.6585","-0.47%"
"Jun 08, 2003","1.6722","1.6587","1.6792","1.6420","0.60%"
"Jun 01, 2003","1.6623","1.6254","1.6712","1.6237","1.58%"
"May 25, 2003","1.6364","1.6336","1.6548","1.6319","0.04%"
"May 18, 2003","1.6357","1.6279","1.6471","1.6252","0.87%"
"May 11, 2003","1.6216","1.6079","1.6298","1.6042","1.02%"
"May 04, 2003","1.6052","1.6035","1.6189","1.5903","0.09%"
"Apr 27, 2003","1.6037","1.5933","1.6139","1.5861","0.78%"
"Apr 20, 2003","1.5913","1.5736","1.5981","1.5585","1.32%"
"Apr 13, 2003","1.5705","1.5711","1.5846","1.5671","-0.10%"
"Apr 06, 2003","1.5720","1.5553","1.5743","1.5461","0.70%"
"Mar 30, 2003","1.5610","1.5745","1.5837","1.5589","-0.78%"
"Mar 23, 2003","1.5733","1.5664","1.5798","1.5607","0.66%"
"Mar 16, 2003","1.5630","1.5862","1.5907","1.5539","-1.29%"
"Mar 09, 2003","1.5835","1.6022","1.6159","1.5791","-1.20%"
"Mar 02, 2003","1.6028","1.5729","1.6096","1.5713","1.85%"
"Feb 23, 2003","1.5737","1.5757","1.5893","1.5703","-0.37%"
"Feb 16, 2003","1.5795","1.6107","1.6120","1.5771","-2.16%"
"Feb 09, 2003","1.6143","1.6319","1.6357","1.6099","-1.05%"
